calibration_risk_norm,neighbor_error_rate_norm,predicted_assurance_risk
0.10084033613445378,0.03361344537815126,0.46616552126980204
0.1092436974789916,0.03361344537815126,0.47192225332315907
0.11764705882352941,0.03361344537815126,0.4776864625882449
0.12605042016806722,0.03361344537815126,0.48345662095892417
0.13445378151260504,0.03361344537815126,0.4892311939921916
0.14285714285714285,0.03361344537815126,0.49500864253628835
0.15126050420168066,0.03361344537815126,0.5007874243694812
0.15966386554621848,0.03361344537815126,0.5065659958458019
0.1680672268907563,0.03361344537815126,0.5123428135440216
0.1764705882352941,0.03361344537815126,0.5181163359161114
0.18487394957983191,0.03361344537815126,0.5238850249314552
0.19327731092436973,0.03361344537815126,0.5296473477130886
0.20168067226890757,0.03361344537815126,0.5354017781622724
0.21008403361344538,0.03361344537815126,0.5411467985677536
0.2184873949579832,0.03361344537815126,0.5468809011961252
0.226890756302521,0.03361344537815126,0.5526025898597732
0.23529411764705882,0.03361344537815126,0.5583103814589763
0.24369747899159663,0.03361344537815126,0.5640028074948336
0.25210084033613445,0.03361344537815126,0.5696784155498018
0.26050420168067223,0.03361344537815126,0.5753357707327381
0.2689075630252101,0.03361344537815126,0.5809734570854981
0.2773109243697479,0.03361344537815126,0.5865900789482558
0.2857142857142857,0.03361344537815126,0.5921842622808898
0.29411764705882354,0.03361344537815126,0.597754655937924
0.3025210084033613,0.03361344537815126,0.6032999328946825
0.31092436974789917,0.03361344537815126,0.6088187914225076
0.31932773109243695,0.03361344537815126,0.6143099562110423
0.3277310924369748,0.03361344537815126,0.6197721794357988
0.3361344537815126,0.03361344537815126,0.6252042417693889
0.3445378151260504,0.03361344537815126,0.630604953335014
0.3529411764705882,0.03361344537815126,0.6359731546009857
0.36134453781512604,0.03361344537815126,0.64130771721525
0.36974789915966383,0.03361344537815126,0.6466075447790856
0.37815126050420167,0.03361344537815126,0.6518715735593321
0.38655462184873945,0.03361344537815126,0.6570987731387025
0.3949579831932773,0.03361344537815126,0.662288147003921
0.40336134453781514,0.03361344537815126,0.6674387330716087
0.4117647058823529,0.03361344537815126,0.6725496041520286
0.42016806722689076,0.03361344537815126,0.6776198683509664
0.42857142857142855,0.03361344537815126,0.6826486694102073
0.4369747899159664,0.03361344537815126,0.687635186987218
0.4453781512605042,0.03361344537815126,0.6925786368748141
0.453781512605042,0.03361344537815126,0.6974782711617312
0.4621848739495798,0.03361344537815126,0.7023333783351713
0.47058823529411764,0.03361344537815126,0.707143283326518
