calibration_risk_norm,numerical_confidence,predicted_assurance_risk
0.38655462184873945,0.5126050420168067,0.7831054418927971
0.3949579831932773,0.5126050420168067,0.7893259946455313
0.40336134453781514,0.5126050420168067,0.795414749774991
0.4117647058823529,0.5126050420168067,0.8013718142308561
0.42016806722689076,0.5126050420168067,0.807197466824242
0.42857142857142855,0.5126050420168067,0.8128921501907581
0.4369747899159664,0.5126050420168067,0.8184564626122075
0.4453781512605042,0.5126050420168067,0.8238911497438246
0.453781512605042,0.5126050420168067,0.8291970962913188
0.4621848739495798,0.5126050420168067,0.8343753176792079
0.47058823529411764,0.5126050420168067,0.8394269517490501
0.4789915966386554,0.5126050420168067,0.8443532505232144
0.48739495798319327,0.5126050420168067,0.849155572066858
0.49579831932773105,0.5126050420168067,0.8538353724777745
0.5042016806722689,0.5126050420168067,0.8583941980308193
0.5126050420168067,0.5126050420168067,0.8628336775006958
0.5210084033613445,0.5126050420168067,0.8671555146840557
0.5294117647058824,0.5126050420168067,0.8713614811390977
0.5378151260504201,0.5126050420168067,0.8754534091582259
0.5462184873949579,0.5126050420168067,0.8794331849867929
0.5546218487394958,0.5126050420168067,0.8833027422985682
0.5630252100840336,0.5126050420168067,0.8870640559363208
0.5714285714285714,0.5126050420168067,0.8907191359237983
0.5798319327731092,0.5126050420168067,0.8942700217534281
0.5882352941176471,0.5126050420168067,0.8977187769522574
0.5966386554621849,0.5126050420168067,0.9010674839269943
0.6050420168067226,0.5126050420168067,0.9043182390874979
0.6134453781512604,0.5126050420168067,0.9074731482467081
0.6218487394957983,0.5126050420168067,0.9105343222937787
0.6302521008403361,0.5126050420168067,0.9135038731360914
0.6386554621848739,0.5126050420168067,0.9163839099048777
0.6470588235294117,0.5126050420168067,0.9191765354183373
0.6554621848739496,0.5126050420168067,0.9218838428954349
0.6638655462184874,0.5126050420168067,0.9245079129129506
0.6722689075630252,0.5126050420168067,0.9270508105978619
0.680672268907563,0.5126050420168067,0.9295145830467283
0.6890756302521008,0.5126050420168067,0.9319012569634384
0.6974789915966386,0.5126050420168067,0.9342128365064447
0.7058823529411764,0.5126050420168067,0.9364513013364479
0.7142857142857143,0.5126050420168067,0.9386186048554079
0.7226890756302521,0.5126050420168067,0.9407166726277183
0.7310924369747899,0.5126050420168067,0.942747400974411
0.7394957983193277,0.5126050420168067,0.9447126557313233
0.7478991596638656,0.5126050420168067,0.9466142711622761
0.7563025210084033,0.5126050420168067,0.9484540490184578
0.7647058823529411,0.5126050420168067,0.950233757735395
0.7731092436974789,0.5126050420168067,0.9519551317590954
0.7815126050420168,0.5126050420168067,0.9536198709931841
0.7899159663865546,0.5126050420168067,0.9552296403590974
0.7983193277310924,0.5126050420168067,0.9567860694616771
0.8067226890756303,0.5126050420168067,0.9582907523527695
0.8151260504201681,0.5126050420168067,0.959745247385732
0.8235294117647058,0.5126050420168067,0.9611510771540346
0.8319327731092436,0.5126050420168067,0.9625097285074453
0.8403361344537815,0.5126050420168067,0.9638226526395769
0.8487394957983193,0.5126050420168067,0.9650912652408823
0.8571428571428571,0.5126050420168067,0.9663169467114636
0.8655462184873949,0.5126050420168067,0.9675010424283669
0.8739495798319328,0.5126050420168067,0.9686448630623086
0.8823529411764706,0.5126050420168067,0.9697496849390673
0.8907563025210083,0.5126050420168067,0.9708167504410428
0.8991596638655461,0.5126050420168067,0.9718472684447521
0.907563025210084,0.5126050420168067,0.9728424147902904
0.9159663865546218,0.5126050420168067,0.9738033327790315
0.9243697478991596,0.5126050420168067,0.9747311336960836
0.9327731092436974,0.5126050420168067,0.975626897354244
0.9411764705882353,0.5126050420168067,0.9764916726564243
0.9495798319327731,0.5126050420168067,0.9773264781737169
0.9579831932773109,0.5126050420168067,0.978132302736489
0.9663865546218487,0.5126050420168067,0.9789101060360736
0.9747899159663865,0.5126050420168067,0.9796608192348106
0.9831932773109243,0.5126050420168067,0.9803853455823694
0.9915966386554621,0.5126050420168067,0.9810845610364443
1.0,0.5126050420168067,0.9817593148860704
0.0,0.5168067226890757,0.3968349247684044
0.008403361344537815,0.5168067226890757,0.4056988949997158
0.01680672268907563,0.5168067226890757,0.4146247544135011
0.025210084033613446,0.5168067226890757,0.42360701760597785
0.03361344537815126,0.5168067226890757,0.4326400524266316
0.04201680672268907,0.5168067226890757,0.44171809342845764
0.05042016806722689,0.5168067226890757,0.4508352560516442
0.058823529411764705,0.5168067226890757,0.45998555146995324
